Order,PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod/Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,1st_Flr_SF,2nd_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,3Ssn_Porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Yr_Sold,Sale_Type,Sale_Condition,SalePrice,Living_Area_Ratio,Basement_Area_Ratio,Garage_Area_Ratio,House_Age_Binned,Living_Area_Binned,Age_at_Sale,Years_Since_Remodel,Garage_Age,Total_Bathrooms,Total_Porch_SF,Total_SF,Has_Garage,Has_Basement,Has_Fireplace,PC1,PC2,PC3,PC4,PC5,PC6,PC7
2418,528222010,60,RL,96.0,11631,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,236.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1052.0,6.959398512133975,GasA,Ex,Y,SBrkr,1052,1321,0,7.772331575169614,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2004.0,Fin,3.0,6.450470422144176,TA,TA,Y,120,46,0,0,0,0,,None,,0,6,2006,New,Partial,258000,0.20402372968790303,0.0904479408477345,0.05433754621270742,New,Very_Large,2,1,2.0,2.5,166,8.139148678884066,1,1,1,3.507938532981396,0.1635171818277481,1.2719310715401277,0.9708035811331907,-0.8224399232903596,-0.8350086798961415,-0.08917743461657515
2419,528222020,60,RL,75.0,9073,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,738.0,6.6052979209482015,GasA,Ex,Y,SBrkr,738,754,0,7.30854279753919,0.0,0.0,2,1,3,1,Gd,8,Typ,0,,Attchd,2006.0,Fin,2.0,6.089044875446846,TA,TA,Y,100,32,0,0,0,0,,None,,0,10,2006,New,Partial,185101,0.16444395459054337,0.08134024027333847,0.04849553620632646,,Large,0,0,0.0,2.5,132,7.7102051944325325,1,1,0,1.4837361053693652,-2.3550389669835403,0.5921122472611712,-0.20560535211422648,0.04630087091622401,-0.5445192661521766,0.07255227656937334
2420,528228280,120,RL,43.0,3087,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,Gd,TA,PConc,Gd,TA,Av,GLQ,453.0,Unf,0.0,767.0,7.107425474110705,GasA,Ex,Y,SBrkr,1364,0,0,7.21890970761906,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,2.0,6.082218910376446,TA,TA,Y,100,16,0,0,0,0,,None,,0,11,2006,New,Partial,210250,0.44185293164885003,0.3952057013281503,0.14156138645934566,,Medium,0,0,0.0,3.0,116,7.85748078694253,1,1,1,2.3624322338814854,-0.3495466230820335,-0.30862660710968176,-1.0306365194825238,0.5405576208630589,0.39513485669313214,0.18125048763069992
2426,528228545,120,RL,43.0,3010,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,0.0,1232.0,7.130098510125578,GasA,Ex,Y,SBrkr,1248,0,0,7.130098510125578,0.0,0.0,2,0,2,1,Gd,5,Typ,0,,Attchd,2005.0,Fin,2.0,6.0844994130751715,TA,TA,Y,108,0,0,0,0,0,,None,,0,3,2006,New,Partial,167240,0.41461794019933557,0.41461794019933557,0.14551495016611296,New,Medium,1,0,1.0,2.0,108,7.822845290279774,1,1,0,1.8236078688601338,-0.5229035352214433,-0.97500686467391,-0.9092522205082353,-0.026221177063672968,-0.45583582211092916,-0.09166356166006348
2427,528228550,120,RL,43.0,3010,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,16.0,Unf,0.0,1126.0,7.04141166379481,GasA,Ex,Y,SBrkr,1142,0,0,7.04141166379481,0.0,0.0,2,0,2,1,Gd,6,Typ,0,,Attchd,2005.0,Fin,2.0,6.089044875446846,TA,TA,Y,90,0,0,0,0,0,,None,,0,6,2006,New,Partial,156820,0.37940199335548175,0.37940199335548175,0.1461794019933555,New,Small,1,0,1.0,2.0,90,7.734121303328305,1,1,0,1.5475553895939598,-1.0671780115020069,-1.072848151965341,-0.7706763244682541,0.037326115175933094,-0.4103722744728603,0.09446560615553369
2428,528228565,120,RL,43.0,3013,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,16.0,Unf,0.0,1346.0,7.217443431696533,GasA,Ex,Y,SBrkr,1506,0,0,7.317876198626496,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,Fin,2.0,6.089044875446846,TA,TA,Y,142,20,0,0,0,0,,None,,0,4,2006,WD ,Normal,213490,0.49983405243942913,0.45204115499502157,0.14603385330235646,New,Large,1,1,1.0,2.0,162,7.9617188159813645,1,1,1,2.3006713500409326,0.4724825630143478,-0.7363215872915205,-1.0860665960588294,-0.16123204349750384,-0.5649886448487178,-0.43906751973343916
2429,528228575,120,RL,53.0,3982,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,1154.0,Unf,0.0,366.0,7.327123292259293,GasA,Ex,Y,SBrkr,1567,0,0,7.357556200910353,1.0,0.0,2,0,1,1,Ex,7,Typ,1,Gd,Attchd,2006.0,Fin,3.0,6.47543271670409,TA,TA,Y,312,0,0,0,0,0,,None,,0,10,2006,New,Partial,264561,0.3935208437970869,0.3817177297840281,0.16273229532898043,,Large,0,0,0.0,3.0,312,8.035278911144667,1,1,1,3.8530781821556745,0.9982535630701047,-0.43697777907122887,0.3274562687938967,-0.05053961426053986,0.40359143193359903,0.5740358079841801
2430,528228580,120,RL,53.0,4045,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,45.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1070.0,Unf,0.0,286.0,7.213031659834869,GasA,Ex,Y,SBrkr,1500,0,0,7.313886831633462,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,3.0,6.47543271670409,TA,TA,Y,161,20,0,0,0,0,,None,,0,10,2006,New,Partial,246578,0.37082818294190356,0.33522867737948087,0.16019777503090235,,Large,0,0,0.0,3.0,181,7.957527402230773,1,1,1,3.421045078190005,0.4411581773846693,-0.5212742920637282,0.4629743478850518,-0.0657717272360726,0.7809171010409864,0.07782236704799461
2433,528235130,60,RL,74.0,9056,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Ex,Gd,Av,Unf,0.0,Unf,0.0,707.0,6.56244409369372,GasA,Ex,Y,SBrkr,707,707,0,7.254884810077338,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2004.0,Fin,2.0,6.0014148779611505,TA,TA,Y,100,35,0,0,0,0,,None,,0,10,2006,WD ,Normal,178000,0.15613957597173145,0.07806978798586572,0.044500883392226145,New,Medium,2,2,2.0,2.5,135,7.660114319173928,1,1,1,1.336702986727111,-2.4204070051027133,0.6942607563123085,-0.24373096910059197,0.15929351223379462,-0.9113092676650454,0.8358993555764149
2434,528235190,60,RL,59.0,9171,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,848.0,6.744059186311348,GasA,Ex,Y,SBrkr,848,750,0,7.377133712833954,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,2.0,6.073044534100405,TA,TA,Y,100,48,0,0,0,0,,None,,0,7,2006,WD ,Normal,201490,0.17424490240976992,0.09246538000218078,0.047214044269981464,New,Large,2,1,2.0,2.5,148,7.802618063442671,1,1,1,1.6451373881553748,-1.6530770607460572,0.6517945018802512,-0.37059891953287594,0.0034307306295155372,-0.5242034408957259,-0.06499571698603109
2435,528240080,60,RL,106.0,11194,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1406.0,7.249215057114389,GasA,Ex,Y,SBrkr,1454,482,0,7.5688956634069955,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,2.0,6.22455842927536,TA,TA,Y,188,124,0,0,0,0,,None,,0,11,2006,WD ,Normal,230500,0.17294979453278542,0.12560300160800428,0.04502412006432017,New,Very_Large,6,6,6.0,2.5,312,8.114623886420098,1,1,1,2.7617085893643503,1.2396953336477707,0.451880406728363,-0.7139263188960472,2.7437397094663763e-05,-0.6622448878599634,0.0566681976565606
2436,528250060,60,RL,63.0,7875,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,783.0,6.664409020350408,GasA,Ex,Y,SBrkr,807,702,0,7.31986492980897,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2003.0,Fin,2.0,5.976350909297934,TA,TA,Y,0,75,0,0,0,0,,None,,0,7,2006,WD ,Normal,180000,0.1916190476190476,0.09942857142857142,0.0499047619047619,New,Large,3,3,3.0,2.5,75,7.737616282857904,1,1,1,1.2848947118516627,-1.948975247110981,0.6655197353171732,-0.38748731946167586,0.12006293001604765,-0.5560266637933723,0.07154007560747022
2440,528290140,60,RL,58.0,10852,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,786.0,Unf,0.0,173.0,6.866933284461882,GasA,Ex,Y,SBrkr,959,712,0,7.421775793644647,1.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,Fin,2.0,6.159095388491933,TA,TA,Y,0,38,0,0,0,0,,None,,0,2,2006,WD ,Normal,173000,0.1539808330261703,0.08837080722447475,0.043494286767416145,New,Very_Large,6,6,6.0,3.5,38,7.875119281040293,1,1,1,1.747541980559329,-1.0374418464235458,1.1241037128666322,-0.2914161651532884,0.6827085177514702,0.8724884598080003,-0.35286343697837885
2442,528294070,60,RL,66.0,8738,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,975.0,6.883462586413092,GasA,Ex,Y,SBrkr,1005,1286,0,7.73718007783463,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,1999.0,Fin,2.0,6.063785208687608,TA,TA,Y,192,0,0,0,0,0,,None,,0,2,2006,WD ,Normal,230000,0.2621881437399863,0.11158159761959259,0.049095902952620736,New,Very_Large,7,7,7.0,2.5,192,8.09162741160107,1,1,1,2.0151102003895276,-0.08803074686414065,1.62718372629151,-0.3919537105790598,-0.18985138013678127,-0.849361405218694,-0.6665808215548031
2444,528315070,60,RL,84.0,9660,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,Gd,TA,PConc,Gd,TA,No,GLQ,791.0,Unf,0.0,253.0,6.951772164398911,GasA,Ex,Y,SBrkr,1079,897,0,7.589335823170617,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Ex,Attchd,1998.0,Fin,3.0,6.786716950605081,TA,TA,Y,210,31,0,0,0,0,,None,,0,2,2006,WD ,Normal,286000,0.20455486542443063,0.10807453416149068,0.09161490683229814,New,Very_Large,8,8,8.0,3.5,241,8.013343181386672,1,1,1,3.3303450358850846,0.1628115681040832,1.2928210981818105,1.6849845302747373,0.0064098156995866335,0.5617626971119583,0.7121655878756304
2445,528315080,60,RL,83.0,9545,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,322.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,505.0,Unf,0.0,655.0,7.057036981697891,GasA,Ex,Y,SBrkr,1205,1029,0,7.711996507047669,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2000.0,RFn,3.0,6.645090969505644,TA,TA,Y,0,50,0,0,0,0,,None,,0,6,2006,WD ,Normal,300000,0.23404924044002096,0.12152959664745941,0.08046097433211105,New,Very_Large,6,6,6.0,3.5,50,8.130059039992796,1,1,1,3.733969077748136,0.7059051744222892,1.4594385564973946,1.2240642718997379,-0.07065945290637582,0.39136437267039625,0.43620921650091726
2455,528429060,60,RL,75.0,12447,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,CemntBd,CmentBd,Stone,192.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1100.0,7.00397413672268,GasA,Ex,Y,SBrkr,1116,848,0,7.583247524303362,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,2005.0,Fin,2.0,6.634633357861686,TA,TA,Y,200,70,0,0,0,0,,None,,0,1,2006,New,Partial,252000,0.15778902546798426,0.0883747087651643,0.06105888969229533,New,Very_Large,1,0,1.0,2.5,270,8.027802848370312,1,1,1,3.0608437546848264,-0.07370911987315303,0.6155527055228108,0.19015269483020514,-0.28512566975110215,-0.6595435654714076,0.08437965571786528
2458,528429130,20,RL,85.0,10182,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,420.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1220.0,Unf,0.0,440.0,7.415175109613295,GasA,Ex,Y,SBrkr,1660,0,0,7.415175109613295,1.0,0.0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,2.0,6.2166061010848646,TA,TA,Y,322,50,0,0,0,0,,None,,0,5,2006,New,Partial,290000,0.16303280298566097,0.16303280298566097,0.04910626595953644,,Very_Large,0,0,0.0,3.0,372,8.108021221376747,1,1,1,3.4467691300761283,1.353983309493466,-0.18933810210806898,-1.2242945675411263,0.41149553210583356,0.048493380067446946,0.33196064443310247
2459,528439030,20,RL,73.0,8688,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1616.0,7.388327859577107,GasA,Ex,Y,SBrkr,1616,0,0,7.388327859577107,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2005.0,RFn,3.0,6.727431724850855,TA,TA,Y,208,59,0,0,0,0,,None,,0,4,2006,WD ,Normal,232000,0.1860036832412523,0.1860036832412523,0.09599447513812155,New,Large,1,1,1.0,2.0,267,8.081165777725433,1,1,0,3.5651027873653978,1.3856251518302143,-1.147572052610657,0.7854408851577207,-0.7892693253436683,-0.008432082874757694,-0.5437487764672096
2460,528445010,20,RL,85.0,10936,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1504.0,7.316548177182976,GasA,Ex,Y,SBrkr,1504,0,0,7.316548177182976,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2006.0,Fin,2.0,6.236369590203704,TA,TA,Y,144,0,0,0,0,0,,None,,0,9,2006,New,Partial,199000,0.13752743233357717,0.13752743233357717,0.046634967081199706,,Large,0,0,0.0,2.0,144,8.009363076630045,1,1,0,2.800635846550985,0.7759605685916214,-0.8053120752426794,-0.9522050619218426,-0.15577666423934838,-0.8446664582153458,0.11924323964423601
2461,528456200,20,FV,72.0,8640,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1254.0,7.153833801578843,GasA,Ex,Y,SBrkr,1278,0,0,7.153833801578843,0.0,0.0,2,0,2,1,Gd,5,Typ,0,,Attchd,2006.0,RFn,2.0,6.371611847231857,TA,TA,Y,0,60,0,0,0,0,,None,,0,10,2006,New,Partial,198600,0.14791666666666667,0.14791666666666667,0.06759259259259259,,Medium,0,0,0.0,2.0,60,7.846589975291186,1,1,0,2.3710525325770013,-0.25079951292002267,-1.0154675865880052,-0.46284126676012116,-0.07128074303245313,-0.7008755398953272,0.45957579980412905
2463,528477030,20,FV,81.0,11216,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1489.0,7.306531398939505,GasA,Ex,Y,SBrkr,1489,0,0,7.306531398939505,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,2.0,6.655440350367647,TA,TA,Y,0,140,0,0,0,0,,None,,0,6,2006,New,Partial,232600,0.1327567760342368,0.1327567760342368,0.06918687589158345,,Large,0,0,0.0,2.0,140,7.999342952713282,1,1,1,3.0798527070821393,0.7974225438118395,-1.0084967727425338,-0.22194972393151796,-0.2721080652149892,-0.5982655908675776,0.1348906839322732
2465,528480100,60,FV,65.0,8125,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,756.0,6.6293632534374485,GasA,Ex,Y,SBrkr,756,797,0,7.348587530927593,0.0,0.0,2,1,3,1,Gd,6,Typ,0,,Attchd,2005.0,RFn,2.0,6.423246963533519,TA,TA,Y,0,45,0,0,0,0,,None,,0,3,2006,New,Partial,186500,0.19113846153846153,0.09304615384615385,0.0756923076923077,New,Large,1,0,1.0,2.5,45,7.745002803515839,1,1,0,1.7793846571781824,-2.0926811438599984,0.543894123970348,0.33682250924582713,-0.11778397584647264,-0.36071290515472754,0.012875588709841856
2466,528480110,60,FV,65.0,8125,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,858.0,6.755768921984255,GasA,Ex,Y,SBrkr,858,858,0,7.448333860897476,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,2005.0,RFn,2.0,6.423246963533519,TA,TA,Y,0,53,0,0,0,0,,None,,0,2,2006,WD ,Normal,200825,0.2112,0.1056,0.0756923076923077,New,Very_Large,1,1,1.0,2.5,53,7.853604813097837,1,1,0,1.8720631282676488,-1.5249608136135853,0.5593725039758831,0.21423626012926206,-0.15283803723772416,-0.05249803479380775,-0.8415216908050892
2467,528480150,60,FV,65.0,8125,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,770.0,6.647688373563329,GasA,Ex,Y,SBrkr,778,798,0,7.3632795869630385,0.0,0.0,2,1,3,1,Gd,6,Typ,0,,Attchd,2006.0,RFn,2.0,6.421622267806518,TA,TA,Y,0,50,0,0,0,0,,None,,0,8,2006,New,Partial,197000,0.19396923076923078,0.09476923076923077,0.07556923076923076,,Large,0,0,0.0,2.5,50,7.760893195851024,1,1,0,1.878573742486427,-2.0188011042453375,0.5287527126260277,0.3048151533953506,-0.0929843890647253,-0.3918878193273794,-0.041266492889375284
2468,528488110,20,FV,60.0,7200,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,68.0,Gd,TA,PConc,Gd,TA,No,GLQ,905.0,Unf,0.0,357.0,7.141245122350491,GasA,Gd,Y,SBrkr,1262,0,0,7.141245122350491,0.0,0.0,2,0,2,1,Gd,5,Typ,0,,Attchd,2006.0,Fin,2.0,6.35088571671474,TA,TA,Y,0,120,0,0,0,0,,None,,0,5,2006,New,Partial,185000,0.17527777777777778,0.17527777777777778,0.07944444444444444,,Medium,0,0,0.0,2.0,120,7.83399634170946,1,1,0,1.896664297572669,-0.5228809732770904,-1.2065872464707665,-0.47014283595969186,-0.10244398505097646,0.04226753593864924,-0.7669022010715812
2469,528488120,20,FV,62.0,7500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1257.0,7.1372784372603855,GasA,Ex,Y,SBrkr,1266,0,0,7.144407180321139,0.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2005.0,Unf,2.0,6.118097198041348,TA,TA,Y,38,144,0,0,0,0,,None,,0,4,2006,WD ,Normal,176000,0.1688,0.1676,0.0604,New,Medium,1,1,1.0,2.0,182,7.8336002236611035,1,1,1,1.8593621487989607,-0.4210206338092245,-0.964984171060501,-0.837578409981374,-0.002245613902991998,-0.4618161872789377,-0.12599247690668902
2470,528488130,20,FV,60.0,7200,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1293.0,7.165493475060845,GasA,Ex,Y,SBrkr,1301,0,0,7.171656822768514,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006.0,RFn,2.0,6.35088571671474,TA,TA,Y,216,121,0,0,0,0,,None,,0,8,2006,New,Partial,187750,0.18069444444444444,0.17958333333333334,0.07944444444444444,,Medium,0,0,0.0,3.0,337,7.861341795599989,1,1,1,2.5251812592021343,-0.3424637987156069,-0.5437132737717312,-0.5858880575117745,0.536142346210328,0.5892526154130068,0.21936549540612216
2472,531367010,20,RL,91.0,11024,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,118.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1400.0,7.244941546337007,GasA,Ex,Y,SBrkr,1400,0,0,7.244941546337007,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2005.0,RFn,2.0,6.418364935936212,TA,TA,Y,144,55,0,0,0,0,,None,,0,10,2006,New,Partial,186800,0.1269956458635704,0.1269956458635704,0.05551523947750363,New,Medium,1,0,1.0,2.0,199,7.937731775260109,1,1,0,2.442704122150873,0.27917271438174346,-1.019781137680562,-0.5190097850975932,-0.21177205110756264,-0.31169142204035316,-0.3373141002303789
2474,531375070,20,RL,63.0,13072,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1141.0,7.040536390215956,GasA,Ex,Y,SBrkr,1141,0,0,7.040536390215956,0.0,0.0,1,1,3,1,TA,6,Typ,0,,Detchd,2005.0,Unf,2.0,6.184148890937483,TA,TA,Y,0,0,0,0,0,0,,None,,0,3,2006,WD ,Abnorml,142500,0.0872858017135863,0.0872858017135863,0.03702570379436965,New,Small,1,1,1.0,1.5,0,7.733245646529795,1,1,0,0.6916755246605566,-1.010060445725308,-2.126010092192505,-0.2924960684809635,-0.4635033043375504,-0.5873625475169335,-0.24336325350538415
2475,531375100,20,RL,63.0,13072,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,ALQ,941.0,Unf,0.0,217.0,7.055312843339752,GasA,Ex,Y,SBrkr,1158,0,0,7.055312843339752,1.0,0.0,1,1,3,1,Gd,5,Typ,0,,Detchd,2006.0,Unf,2.0,6.3578422665081,TA,TA,Y,0,50,0,0,0,0,,None,,0,5,2006,New,Partial,158000,0.08858629130966952,0.08858629130966952,0.044063647490820076,New,Small,2,2,0.0,2.5,50,7.748028524432376,1,1,0,1.1709789649826523,-0.9554358296855652,-1.654094588581409,-0.047969994135908474,0.15952556788212724,0.4297089010168386,0.12679471000303263
